Chromophore_smiles,Solvent_smiles,Chromophore_name,Solvent_name,Abs,FWHM_Abs,log_extinc,Emi,FWHM_Emi,PLQY,lifetime,HOMO,HOMO_Method,LUMO,LUMO_Method,Optical_bandgap,glob_0,glob_1,glob_2,glob_3,1,2,glob_6,3,4,5,6,location combo,subgroup number
CCOC(=O)c1c(-c2cc3ccc(OC)cc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,ClCCl,12r,dichloromethane,337.0,6133.837120757995,4.472273631611117,422.0,4646.110116877364,,,,,,,,,,,,*c1nn(-c2cccc(C)c2)c(C(=O)OCC)c1C(=O)OCC,,,,,*OC,,[1 5],2
CCOC(=O)c1c(-c2cc3ccc(OC)cc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,ClCCl,12s,dichloromethane,337.0,,4.6293076400737485,422.0,4658.238607391992,,,,,,,,,,,,*c1nn(-c2cccc(Cl)c2)c(C(=O)OCC)c1C(=O)OCC,,,,,*OC,,[1 5],2
CCOC(=O)c1c(-c2cc3ccc(OCC=C(C)C)cc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,ClCCl,12t,dichloromethane,341.0,6696.928492978215,4.547368517822884,425.0,4058.3320519056106,,,,,,,,,,,,*c1nn(-c2ccccc2)c(C(=O)OCC)c1C(=O)OCC,,,,,*OCC=C(C)C,,[1 5],2
CCOC(=O)c1c(-c2cc3ccc(OCC=C(C)C)cc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,ClCCl,12u,dichloromethane,338.0,,4.534977463461551,425.0,4621.351680324671,,,,,,,,,,,,*c1nn(-c2cccc(C)c2)c(C(=O)OCC)c1C(=O)OCC,,,,,*OCC=C(C)C,,[1 5],2
CCOC(=O)c1c(-c2cc3ccc(OCC=C(C)C)cc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,ClCCl,12v,dichloromethane,339.0,5357.945802582526,4.45782136366791,426.0,5060.486960553571,,,,,,,,,,,,*c1nn(-c2cccc(Cl)c2)c(C(=O)OCC)c1C(=O)OCC,,,,,*OCC=C(C)C,,[1 5],2
CCN(CC)c1ccc2cc(-c3csc(N)c3C#N)c(=O)oc2c1,CS(C)=O,CT-1,dimethyl sulfoxide,406.0,4916.445221523427,,482.0,,0.04,,,,,,,,,,,*c1csc(N)c1C#N,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3csc(N)c3C#N)c(=O)oc2c1,CO,CT-1,methanol,406.0,4841.561394516102,,514.0,2752.222135448341,0.02,,,,,,,,,,,*c1csc(N)c1C#N,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3csc(N)c3C#N)c(=O)oc2c1,ClCCl,CT-1,dichloromethane,407.0,4073.218357768146,,464.0,2719.1993124124383,0.6,,,,,,,,,,,*c1csc(N)c1C#N,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3csc(N)c3C#N)c(=O)oc2c1,C1CCOC1,CT-1,THF,403.0,4554.730686451003,,458.0,2745.521519826125,0.62,,,,,,,,,,,*c1csc(N)c1C#N,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3csc(N)c3C#N)c(=O)oc2c1,Cc1ccccc1,CT-1,Toluene,403.0,4100.812549778722,,447.0,2707.070793512248,0.74,,,,,,,,,,,*c1csc(N)c1C#N,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3csc(NC(C)=O)c3C#N)c(=O)oc2c1,CS(C)=O,CT-2,dimethyl sulfoxide,394.0,,,479.0,2506.137341657981,0.07,,,,,,,,,,,*c1csc(NC(C)=O)c1C#N,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3csc(NC(C)=O)c3C#N)c(=O)oc2c1,CO,CT-2,methanol,404.0,4163.464307209262,,477.0,2476.08806888232,,,,,,,,,,,,*c1csc(NC(C)=O)c1C#N,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3csc(NC(C)=O)c3C#N)c(=O)oc2c1,ClCCl,CT-2,dichloromethane,408.0,4525.433538596557,,463.0,2516.3922824278525,0.33,,,,,,,,,,,*c1csc(NC(C)=O)c1C#N,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3csc(NC(C)=O)c3C#N)c(=O)oc2c1,C1CCOC1,CT-2,THF,399.0,4238.425046713724,,457.0,2647.668776283357,0.34,,,,,,,,,,,*c1csc(NC(C)=O)c1C#N,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3csc(NC(C)=O)c3C#N)c(=O)oc2c1,Cc1ccccc1,CT-2,Toluene,402.0,4012.64837809846,,448.0,2614.714365696931,,,,,,,,,,,,*c1csc(NC(C)=O)c1C#N,,,,,*N(CC)CC,,[1 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCC,Coumarin 500,hexane,363.0,,,417.0,,0.76,3.3,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCC(C)C,Coumarin 500,2-methylpentane,360.0,,,415.0,,0.77,3.38,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCC(C)CC,Coumarin 500,3-Methylpentane,361.0,,,415.0,,0.75,3.39,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,C1CCCCC1,Coumarin 500,Cyclohexane,376.2,,,417.0,,0.74,3.56,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC1CCCCC1,Coumarin 500,Toluene,364.0,,,417.0,,0.77,3.55,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,C1CCC2CCCCC2C1,Coumarin 500,decalin,365.0,,,420.0,,0.72,3.67,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCOC(C)=O,Coumarin 500,Ethyl acetate,382.0,,,478.0,,0.61,4.83,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCCO,Coumarin 500,n-hexanol,392.0,,,490.0,,0.54,5.23,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCO,Coumarin 500,n-butanol,393.0,,,493.0,,0.53,5.24,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC(C)O,Coumarin 500,i-propanol,393.5,,,490.0,,0.54,5.14,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC(C)=O,Coumarin 500,acetone,385.65,,,485.0,,0.53,5.08,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCO,Coumarin 500,Ethanol,394.0,,,500.0,,0.47,5.04,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC#N,Coumarin 500,acetonitrile,384.0,,,485.0,,0.56,5.23,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CO,Coumarin 500,methanol,391.0,,,500.0,,0.46,4.84,,,,,,,,,,,*C(F)(F)F,,,,*NCC,,[2 5],2
O=C(NCc1cc(=O)oc2cc(O)c(Br)cc12)c1cccnc1,CO,BHC-nicotinamide,methanol,372.0,4948.58824249329,3.941710148941646,,,,,,,,,,,,,,,*CNC(=O)c1cccnc1,,,*Br,*O,,[2 4 5],3
O=C(NCc1cc(=O)oc2cc(O)c(Br)cc12)c1cccnc1,CC#N,BHC-nicotinamide,acetonitrile,392.0,5382.428818517892,4.041392685158225,,,,,,,,,,,,,,,*CNC(=O)c1cccnc1,,,*Br,*O,,[2 4 5],3
O=C(NCc1cc(=O)oc2cc(O)c(Br)cc12)c1cccnc1,CS(C)=O,BHC-nicotinamide,dimethyl sulfoxide,408.0,2970.325565330044,4.289834121485031,,,,,,,,,,,,,,,*CNC(=O)c1cccnc1,,,*Br,*O,,[2 4 5],3
O=C(NCc1cc(=O)oc2cc(O)c(Br)cc12)c1cccnc1,O,BHC-nicotinamide,water,330.0,,3.942702368888668,,,,,,,,,,,,,,,*CNC(=O)c1cccnc1,,,*Br,*O,,[2 4 5],3
O=C(NCc1cc(=O)oc2cc([O-])c(Br)cc12)c1cccnc1,O,BHC-nicotinamide anion,water,370.0,4285.552630688908,4.134878045195129,,,,,,,,,,,,,,,*CNC(=O)c1cccnc1,,,*Br,*[O-],,[2 4 5],3
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,Cc1ccccc1,2H-pyran-3-carbonitrile dyes 3a,Toluene,509.0,2527.6623935666103,4.680108786976679,533.0,2035.0686080256928,0.72,,,,,,,,,,,*c1cc(SC)c(C#N)c(=O)o1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,ClC(Cl)Cl,2H-pyran-3-carbonitrile dyes 3a,chloroform,517.0,2327.9013353376868,4.950199284563899,547.0,1695.0538687972912,0.66,,,,,,,,,,,*c1cc(SC)c(C#N)c(=O)o1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,CCOC(C)=O,2H-pyran-3-carbonitrile dyes 3a,Ethyl acetate,509.0,2732.685221385924,4.711098286902344,554.0,1821.1011312454607,0.8,,,,,,,,,,,*c1cc(SC)c(C#N)c(=O)o1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,ClCCl,2H-pyran-3-carbonitrile dyes 3a,dichloromethane,520.0,2350.109186574846,4.950199284563899,560.0,1703.9889604253658,0.81,,,,,,,,,,,*c1cc(SC)c(C#N)c(=O)o1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,CC(C)=O,2H-pyran-3-carbonitrile dyes 3a,acetone,514.0,2550.813048352284,4.888364858208229,573.0,1818.333144566997,0.67,,,,,,,,,,,*c1cc(SC)c(C#N)c(=O)o1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,C1CCOC1,2H-pyran-3-carbonitrile dyes 3a,THF,512.0,2497.611149918048,4.905795880367869,558.0,2110.7240036610165,0.72,,,,,,,,,,,*c1cc(SC)c(C#N)c(=O)o1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,CO,2H-pyran-3-carbonitrile dyes 3a,methanol,514.0,2948.721338703516,4.376576957056512,582.0,1842.931529141886,0.55,,,,,,,,,,,*c1cc(SC)c(C#N)c(=O)o1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,CC#N,2H-pyran-3-carbonitrile dyes 3a,acetonitrile,514.0,2746.7533613867818,4.788281527598792,578.0,1640.052819906723,0.56,,,,,,,,,,,*c1cc(SC)c(C#N)c(=O)o1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,CN(C)C=O,2H-pyran-3-carbonitrile dyes 3a,DMF,521.0,2722.169896020114,4.825529972489883,585.0,1800.1272165631417,0.4,,,,,,,,,,,*c1cc(SC)c(C#N)c(=O)o1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,CS(C)=O,2H-pyran-3-carbonitrile dyes 3a,dimethyl sulfoxide,527.0,2622.934978873433,4.656816638044169,593.0,1821.582687806644,0.55,,,,,,,,,,,*c1cc(SC)c(C#N)c(=O)o1,,,,,*N(CC)CC,,[1 5],2
COc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCCCCC,CM1,hexane,338.0,4741.020984365812,,414.0,4575.79377398637,0.285,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OC,,[1 5],2
COc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,C1CCOC1,CM1,THF,342.0,4919.857652006132,,424.0,4360.692144929319,0.4579999999999999,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OC,,[1 5],2
COc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCO,CM1,Ethanol,342.0,4861.899523809487,,429.0,4237.806784882519,0.412,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OC,,[1 5],2
COc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CS(C)=O,CM1,dimethyl sulfoxide,345.0,4720.151709428119,,431.0,4135.785472503798,0.3939999999999999,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OC,,[1 5],2
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCCCCC,CM2,hexane,338.0,4699.632383991466,,416.0,4531.514982241872,0.389,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OCC,,[1 5],2
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,C1CCOC1,CM2,THF,342.0,4817.838642001057,,425.0,4275.779952504472,0.732,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OCC,,[1 5],2
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCO,CM2,Ethanol,344.0,4705.158802480957,,431.0,4198.249452926404,0.715,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OCC,,[1 5],2
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CS(C)=O,CM2,dimethyl sulfoxide,345.0,4705.757765544207,,433.0,4076.791263460236,0.6809999999999999,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OCC,,[1 5],2
CCCCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCCCCC,CM3,hexane,338.0,4736.649565206339,,416.0,4531.514982241872,0.564,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OCCCC,,[1 5],2
CCCCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,C1CCOC1,CM3,THF,343.0,4655.524168212469,,423.0,4316.643487035333,0.611,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OCCCC,,[1 5],2
CCCCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCO,CM3,Ethanol,344.0,4599.999852425528,,429.0,4237.75110590578,0.597,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OCCCC,,[1 5],2
CCCCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CS(C)=O,CM3,dimethyl sulfoxide,346.0,4658.23598585105,,431.0,4135.785472503798,0.585,,,,,,,,,,,*c1ccc(C)cc1,,,,,*OCCCC,,[1 5],2
N#Cc1cc2ccccc2oc1=O,CS(C)=O,coumarins and iminocoumarins 4a,dimethyl sulfoxide,334.0,,4.238221793677805,405.0,4158.447481691601,0.0022,,,,,,,,,,,*C#N,,,,,,,[1],1
N#Cc1cc2ccccc2oc1=O,CC#N,coumarins and iminocoumarins 4a,acetonitrile,336.0,,3.965953889102063,407.0,,0.00182,,,,,,,,,,,*C#N,,,,,,,[1],1
N#Cc1cc2ccccc2oc1=O,C1CCOC1,coumarins and iminocoumarins 4a,THF,338.0,,3.923606643017459,409.0,4346.063188972312,0.0206,,,,,,,,,,,*C#N,,,,,,,[1],1
N#Cc1cc2ccccc2oc1=O,CCOC(C)=O,coumarins and iminocoumarins 4a,Ethyl acetate,339.0,,3.872447647789013,410.0,5166.937106298654,0.0960999999999999,,,,,,,,,,,*C#N,,,,,,,[1],1
N#Cc1cc2ccccc2oc1=O,ClC(Cl)Cl,coumarins and iminocoumarins 4a,chloroform,340.0,,3.871572935545879,411.0,,0.0058,,,,,,,,,,,*C#N,,,,,,,[1],1
N#Cc1cc2ccccc2oc1=O,C1CCCCC1,coumarins and iminocoumarins 4a,Cyclohexane,342.0,,3.808413551400368,412.0,4216.1647035743445,0.0207,,,,,,,,,,,*C#N,,,,,,,[1],1
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,CCO,Bromadiolone(3-[3-(4â€²-bromobiphenyl-4-yl)-3-hydroxy1-phenylpropyl]-4-hydroxycoumarin)Â ,Ethanol,312.157,,,392.0,5042.591393758059,0.058,,,,,,,,,,,*C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,*O,,,,,,[1 2],2
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,CO,Bromadiolone(3-[3-(4â€²-bromobiphenyl-4-yl)-3-hydroxy1-phenylpropyl]-4-hydroxycoumarin)Â ,methanol,311.643,,,394.0,4949.026619733642,0.034,,,,,,,,,,,*C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,*O,,,,,,[1 2],2
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,O,Bromadiolone(3-[3-(4â€²-bromobiphenyl-4-yl)-3-hydroxy1-phenylpropyl]-4-hydroxycoumarin)Â ,water,311.643,,,397.0,5205.394251453701,0.017,,,,,,,,,,,*C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,*O,,,,,,[1 2],2
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,CC#N,Bromadiolone(3-[3-(4â€²-bromobiphenyl-4-yl)-3-hydroxy1-phenylpropyl]-4-hydroxycoumarin)Â ,acetonitrile,314.212,,,403.0,4929.256892525689,0.06,,,,,,,,,,,*C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,*O,,,,,,[1 2],2
CCN(CC)c1ccc2cc(-c3nc4ccccc4n3-c3ccccc3)c(=O)oc2c1,ClCCl,BI-C,dichloromethane,410.0,4027.0799713824927,5.556302500767287,479.0,2586.0486746996394,0.94,13.2,,,,,,,,,,*c1nc2ccccc2n1-c1ccccc1,,,,,*N(CC)CC,,[1 5],2
COc1c(C(C)=O)c(=O)oc2cc(N(C)C)ccc12,ClCCl,3,dichloromethane,373.0,,,419.0,,0.0018,,,,,,,,,,,*C(C)=O,*OC,,,,*N(C)C,,[1 2 5],3
COc1ccc(-c2cc3oc(=O)cc(C)c3cc2-c2ccc(OC)c(OC)c2)cc1OC,C1CCOC1,11e,THF,346.0,,,457.0,,,,,,,,,,,,,,*C,,,*c1ccc(OC)c(OC)c1,*c1ccc(OC)c(OC)c1,,[2 4 5],3
O=c1oc2ccccc2cc1C#Cc1ccccc1,CC#N,Donor-Substituted Phenylethynylcoumarins1,acetonitrile,342.0,6624.6526710701255,4.372912002970106,406.0,3943.11747367874,0.88,,,,,,,,,,,*C#Cc1ccccc1,,,,,,,[1],1
COc1ccc(C#Cc2cc3ccccc3oc2=O)cc1,CC#N,Donor-Substituted Phenylethynylcoumarins3,acetonitrile,353.0,4824.939645819675,4.382017042574868,456.0,4192.830612490303,0.55,,,,,,,,,,,*C#Cc1ccc(OC)cc1,,,,,,,[1],1
CC(C)Oc1ccc(C#Cc2cc3ccccc3oc2=O)cc1,CC#N,Donor-Substituted Phenylethynylcoumarins4,acetonitrile,356.0,5309.4390232729165,4.457881896733992,464.0,4262.547301686045,0.43,,,,,,,,,,,*C#Cc1ccc(OC(C)C)cc1,,,,,,,[1],1
CN(C)c1ccc(C#Cc2cc3ccccc3oc2=O)cc1,ClCCl,Donor-Substituted Phenylethynylcoumarins5,dichloromethane,406.0,4393.1259458595705,4.38738982633873,550.0,3118.163571891557,0.009,,,,,,,,,,,*C#Cc1ccc(N(C)C)cc1,,,,,,,[1],1
O=c1ccc2ccc(C#Cc3ccccc3)cc2o1,CC#N,Donor-Substituted Phenylethynylcoumarins6,acetonitrile,300.0,9247.558250300715,4.513217600067939,364.0,4459.057168164523,0.011,,,,,,,,,,,,,,,,*C#Cc1ccccc1,,[5],1
COc1ccc(C#Cc2ccc3ccc(=O)oc3c2)cc1,CC#N,Donor-Substituted Phenylethynylcoumarins8,acetonitrile,308.0,9419.62134909616,4.4996870826184034,465.0,4702.325289142507,0.029,,,,,,,,,,,,,,,,*C#Cc1ccc(OC)cc1,,[5],1
CC(C)Oc1ccc(C#Cc2ccc3ccc(=O)oc3c2)cc1,CC#N,Donor-Substituted Phenylethynylcoumarins9,acetonitrile,310.0,8934.455025287029,4.413299764081252,470.0,4623.609141437919,0.034,,,,,,,,,,,,,,,,*C#Cc1ccc(OC(C)C)cc1,,[5],1
CN(C)c1ccc(C#Cc2ccc3ccc(=O)oc3c2)cc1,CC#N,Donor-Substituted Phenylethynylcoumarins10,acetonitrile,333.0,,4.559906625036112,438.0,6332.143663507926,0.009,,,,,,,,,,,,,,,,*C#Cc1ccc(N(C)C)cc1,,[5],1
C=Cc1cc2ccccc2oc1=O,CC#N,2a,acetonitrile,326.0,8145.88018132385,4.371714202642618,413.0,4504.351215924184,0.08,0.39,,,,,,,,,,*C=C,,,,,,,[1],1
C=Cc1cc2ccc(OC)cc2oc1=O,CC#N,2b,acetonitrile,333.0,5141.126276535215,4.441019215250851,425.0,5604.827584788367,0.99,2.84,,,,,,,,,,*C=C,,,,,*OC,,[1 5],2
C=Cc1cc2ccc(N(CC)CC)cc2oc1=O,CC#N,2c,acetonitrile,400.0,4017.291631453303,4.521295029251213,470.0,3904.09545266633,0.98,2.84,,,,,,,,,,*C=C,,,,,*N(CC)CC,,[1 5],2
C=Cc1cc2ccc(OC(=O)c3ccccc3)cc2oc1=O,CC#N,2d,acetonitrile,328.0,7773.869590253882,4.398703695113079,420.0,4959.188839820428,0.23,3.28,,,,,,,,,,*C=C,,,,,*OC(=O)c1ccccc1,,[1 5],2
C=CC(=O)Oc1ccc2cc(C=C)c(=O)oc2c1,CC#N,2e,acetonitrile,320.0,8163.433451569275,4.364419655350235,430.0,4655.53671408059,0.19,2.81,,,,,,,,,,*C=C,,,,,*OC(=O)C=C,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,Cc1ccccc1,3-NP1,Toluene,407.0,3479.764267818573,4.72,469.0,2969.1799543372726,0.83,,,,,,,,,,,*c1cn2ccccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,ClCCl,3-NP1,dichloromethane,429.0,3552.22531120282,4.72,478.0,2856.1272871569818,0.86,,,,,,,,,,,*c1cn2ccccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,ClC(Cl)Cl,3-NP1,chloroform,425.0,3543.204852886658,4.66,471.0,2787.166211216714,0.93,,,,,,,,,,,*c1cn2ccccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,CCOC(C)=O,3-NP1,Ethyl acetate,407.0,3669.903272474276,4.71,468.0,2919.258204652917,0.7,,,,,,,,,,,*c1cn2ccccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,C1CCOC1,3-NP1,THF,408.0,3619.018644437896,4.71,473.0,2825.89,0.65,,,,,,,,,,,*c1cn2ccccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,CC#N,3-NP1,acetonitrile,421.0,3718.76394146738,4.69,475.0,2694.1467187883027,0.82,,,,,,,,,,,*c1cn2ccccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,CN(C)C=O,3-NP1,DMF,425.0,3863.5840833765833,4.72,477.0,2583.8184828129706,0.67,,,,,,,,,,,*c1cn2ccccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,CS(C)=O,3-NP1,dimethyl sulfoxide,428.0,3475.939100565341,4.71,482.0,2433.009442053619,0.61,,,,,,,,,,,*c1cn2ccccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,CCO,3-NP1,Ethanol,424.0,3701.7647519519705,4.65,482.0,2659.0378535510245,0.75,,,,,,,,,,,*c1cn2ccccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,CO,3-NP1,methanol,423.0,3702.284888118669,4.69,485.0,2595.018088905937,0.71,,,,,,,,,,,*c1cn2ccccc2n1,,,,,*N(CC)CC,,[1 5],2
O=c1oc2ccccc2cc1-c1cn2ccccc2n1,ClC(Cl)Cl,3-HP,chloroform,349.0,6848.3098594634175,4.18,456.0,4475.17821903748,0.15,,,,,,,,,,,*c1cn2ccccc2n1,,,,,,,[1],1
CCN(CC)c1ccc2cc(-c3cn4cc(C)ccc4n3)c(=O)oc2c1,ClC(Cl)Cl,3-NP2,chloroform,424.0,3514.619175199219,4.58,473.0,2916.365703900523,0.94,,,,,,,,,,,*c1cn2cc(C)ccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4cc(OC)ccc4n3)c(=O)oc2c1,ClC(Cl)Cl,3-NP3,chloroform,434.0,3510.113450912806,4.62,478.0,3014.698661734543,0.9,,,,,,,,,,,*c1cn2cc(OC)ccc2n1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccc(C(C)(C)C)cc3)c(=O)oc2c1,ClCCl,C-PI-Bu,DCM,411.0,,,492.0,,0.97,12.6,5.77,CV,,,2.7,,,,,*c1nc2c3ccccc3c3ccccc3c2n1-c1ccc(C(C)(C)C)cc1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3nc4c5cccc6ccc7cccc(c7c65)c4n3-c3ccc(C(C)(C)C)cc3)c(=O)oc2c1,ClCCl,PyI-C,dichloromethane,410.0,4789.490618303022,5.4623979978989565,519.0,2471.5313335199426,0.98,11.4,,,,,,,,,,*c1nc2c3cccc4ccc5cccc(c5c43)c2n1-c1ccc(C(C)(C)C)cc1,,,,,*N(CC)CC,,[1 5],2
CCN(CC)c1ccc2cc(-c3cn4cc5ccccc5cc4n3)c(=O)oc2c1,ClC(Cl)Cl,3-NQ,chloroform,434.0,2468.152936465758,4.84,460.0,2175.5785448282404,0.92,,,,,,,,,,,*c1cn2cc3ccccc3cc2n1,,,,,*N(CC)CC,,[1 5],2
